id,lat,lon,datetime,token
010,39.985004,116.327016,2008-09-27 11:48:26,s
010,39.984571,116.327216,2008-09-27 11:48:35,
010,39.984518,116.327733,2008-09-27 11:48:44,
010,39.984604,116.329221,2008-09-27 11:48:53,
010,39.984688,116.331278,2008-09-27 11:49:03,
010,39.984795,116.333324,2008-09-27 11:49:13,
010,39.984918,116.335368,2008-09-27 11:49:23,
010,39.984943,116.337221,2008-09-27 11:49:33,
010,39.985004,116.338338,2008-09-27 11:49:43,
010,39.985063,116.340088,2008-09-27 11:49:53,
010,39.985116,116.34179,2008-09-27 11:50:03,
010,39.985153,116.343125,2008-09-27 11:50:13,
010,39.98518,116.34414,2008-09-27 11:50:23,
010,39.985208,116.345181,2008-09-27 11:50:33,
010,39.985221,116.345464,2008-09-27 11:50:43,
010,39.985216,116.345615,2008-09-27 11:50:53,
010,39.985218,116.346041,2008-09-27 11:51:03,
010,39.985228,116.346841,2008-09-27 11:51:13,
010,39.984721,116.347306,2008-09-27 11:51:23,
010,39.983151,116.347406,2008-09-27 11:51:33,
010,39.981373,116.347545,2008-09-27 11:51:43,
010,39.979635,116.34768,2008-09-27 11:51:53,
010,39.977916,116.34777,2008-09-27 11:52:03,
010,39.976234,116.347788,2008-09-27 11:52:13,
010,39.974673,116.347185,2008-09-27 11:52:23,
010,39.972971,116.346876,2008-09-27 11:52:33,
010,39.971113,116.34697,2008-09-27 11:52:43,
010,39.969374,116.347089,2008-09-27 11:52:53,
010,39.967856,116.347286,2008-09-27 11:53:03,
010,39.966263,116.347365,2008-09-27 11:53:13,
010,39.964678,116.347353,2008-09-27 11:53:23,
010,39.963111,116.347178,2008-09-27 11:53:33,
010,39.961493,116.347253,2008-09-27 11:53:43,
010,39.960133,116.347329,2008-09-27 11:53:53,
010,39.958924,116.34743,2008-09-27 11:54:03,
010,39.957768,116.347989,2008-09-27 11:54:13,
010,39.956689,116.348601,2008-09-27 11:54:23,
010,39.955463,116.348828,2008-09-27 11:54:33,
010,39.954264,116.348881,2008-09-27 11:54:43,
010,39.953398,116.348911,2008-09-27 11:54:53,
010,39.952811,116.348963,2008-09-27 11:55:03,
010,39.952476,116.34896,2008-09-27 11:55:13,
010,39.952285,116.348998,2008-09-27 11:55:23,
010,39.952148,116.348983,2008-09-27 11:55:33,
010,39.951966,116.348986,2008-09-27 11:55:43,
010,39.951773,116.349023,2008-09-27 11:55:53,
010,39.951631,116.349051,2008-09-27 11:56:03,
010,39.951586,116.349055,2008-09-27 11:56:13,
010,39.951148,116.349123,2008-09-27 11:56:23,
010,39.950403,116.349303,2008-09-27 11:56:33,
010,39.949551,116.349578,2008-09-27 11:56:43,
010,39.949054,116.349726,2008-09-27 11:56:53,
010,39.948955,116.349753,2008-09-27 11:57:03,
010,39.948911,116.349756,2008-09-27 11:57:13,
010,39.948579,116.349829,2008-09-27 11:57:23,
010,39.948036,116.349956,2008-09-27 11:57:33,
010,39.947904,116.349998,2008-09-27 11:57:43,
010,39.947701,116.350048,2008-09-27 11:57:53,
010,39.947323,116.350009,2008-09-27 11:58:03,
010,39.908316,116.350183,2008-09-27 12:14:24,s
010,39.907903,116.35016,2008-09-27 12:14:33,
010,39.907491,116.350171,2008-09-27 12:14:43,
010,39.907105,116.350195,2008-09-27 12:14:53,
010,39.906703,116.3502,2008-09-27 12:15:03,
010,39.9063,116.350226,2008-09-27 12:15:13,
010,39.905918,116.350261,2008-09-27 12:15:23,
010,39.905608,116.350274,2008-09-27 12:15:33,
010,39.905193,116.350271,2008-09-27 12:15:43,
010,39.90448,116.350296,2008-09-27 12:15:53,
010,39.903858,116.350313,2008-09-27 12:16:03,
010,39.903494,116.350338,2008-09-27 12:16:13,
010,39.903221,116.350351,2008-09-27 12:16:23,
010,39.902763,116.350355,2008-09-27 12:16:33,
010,39.902489,116.35037,2008-09-27 12:16:43,
010,39.902031,116.350421,2008-09-27 12:16:53,
010,39.901534,116.350433,2008-09-27 12:17:03,
010,39.90097,116.350443,2008-09-27 12:17:13,
010,39.900388,116.350489,2008-09-27 12:17:23,
010,39.899428,116.350518,2008-09-27 12:17:33,
010,39.898273,116.350306,2008-09-27 12:17:43,
010,39.897381,116.34932,2008-09-27 12:17:53,
010,39.897118,116.348555,2008-09-27 12:18:03,
010,39.897009,116.347729,2008-09-27 12:18:13,
010,39.896975,116.346691,2008-09-27 12:18:23,
010,39.896893,116.34548,2008-09-27 12:18:33,
010,39.896699,116.344064,2008-09-27 12:18:43,
010,39.895838,116.342781,2008-09-27 12:18:53,
010,39.89447,116.342438,2008-09-27 12:19:03,
010,39.893041,116.342441,2008-09-27 12:19:13,
010,39.891824,116.342466,2008-09-27 12:19:23,
010,39.890835,116.342486,2008-09-27 12:19:33,
010,39.889345,116.342553,2008-09-27 12:19:43,
010,39.887609,116.342501,2008-09-27 12:19:53,
010,39.886133,116.342521,2008-09-27 12:20:03,
010,39.884943,116.342561,2008-09-27 12:20:13,
010,39.883643,116.342549,2008-09-27 12:20:23,
010,39.882486,116.342563,2008-09-27 12:20:33,
010,39.88144,116.342583,2008-09-27 12:20:43,
010,39.88043,116.342631,2008-09-27 12:20:53,
010,39.879008,116.342766,2008-09-27 12:21:03,
010,39.877396,116.34287,2008-09-27 12:21:13,
010,39.875764,116.342966,2008-09-27 12:21:23,
010,39.874025,116.342993,2008-09-27 12:21:33,
010,39.872361,116.342768,2008-09-27 12:21:43,
010,39.870853,116.342578,2008-09-27 12:21:53,
010,39.869521,116.34247,2008-09-27 12:22:03,
010,39.868443,116.34281,2008-09-27 12:22:13,
010,39.867428,116.343946,2008-09-27 12:22:23,
010,39.867021,116.345771,2008-09-27 12:22:33,
010,39.866983,116.348041,2008-09-27 12:22:43,
010,39.866936,116.350348,2008-09-27 12:22:53,
010,39.867011,116.352595,2008-09-27 12:23:03,
010,39.867231,116.354795,2008-09-27 12:23:13,
010,39.867576,116.357168,2008-09-27 12:23:23,
010,39.867956,116.359626,2008-09-27 12:23:33,
010,39.86827,116.361853,2008-09-27 12:23:43,
010,39.868431,116.3638,2008-09-27 12:23:53,
010,39.868516,116.365085,2008-09-27 12:24:03,
020,40.346015,116.014835,2011-09-11 08:38:20,s
020,40.3459866666667,116.014958333333,2011-09-11 08:38:29,
020,40.3459883333333,116.014978333333,2011-09-11 08:38:38,
020,40.34595,116.015041666667,2011-09-11 08:38:47,
020,40.3458866666667,116.015178333333,2011-09-11 08:38:56,
020,40.3457983333333,116.015231666667,2011-09-11 08:39:05,
020,40.3456166666667,116.015313333333,2011-09-11 08:39:14,
020,40.3455833333333,116.015328333333,2011-09-11 08:39:23,
020,40.3454133333333,116.0155,2011-09-11 08:39:32,
020,40.34488,116.015886666667,2011-09-11 08:39:41,
020,40.3439466666667,116.01648,2011-09-11 08:39:50,
020,40.343005,116.017646666667,2011-09-11 08:39:59,
020,40.3419916666667,116.018935,2011-09-11 08:40:08,
020,40.34092,116.0193,2011-09-11 08:40:17,
020,40.3403366666667,116.019056666667,2011-09-11 08:40:26,
020,40.3395116666667,116.019538333333,2011-09-11 08:40:35,
020,40.3384783333333,116.020248333333,2011-09-11 08:40:44,
020,40.3372966666667,116.020943333333,2011-09-11 08:40:53,
020,40.336675,116.021431666667,2011-09-11 08:41:02,
020,40.3364216666667,116.021355,2011-09-11 08:41:11,
020,40.33607,116.021256666667,2011-09-11 08:41:20,
020,40.335715,116.022261666667,2011-09-11 08:41:29,
020,40.335365,116.023558333333,2011-09-11 08:41:38,
020,40.33491,116.024661666667,2011-09-11 08:41:47,
020,40.3342883333333,116.025375,2011-09-11 08:41:56,
020,40.3339583333333,116.025578333333,2011-09-11 08:42:05,
020,40.3333533333333,116.02549,2011-09-11 08:42:14,
020,40.3328216666667,116.025978333333,2011-09-11 08:42:23,
020,40.3322,116.026578333333,2011-09-11 08:42:32,
020,40.331645,116.027198333333,2011-09-11 08:42:41,
020,40.3310133333333,116.02784,2011-09-11 08:42:50,
020,40.3304183333333,116.02838,2011-09-11 08:42:59,
020,40.3298033333333,116.028276666667,2011-09-11 08:43:08,
020,40.3293583333333,116.028466666667,2011-09-11 08:43:17,
020,40.3290716666667,116.029035,2011-09-11 08:43:26,
020,40.328575,116.029698333333,2011-09-11 08:43:35,
020,40.3279816666667,116.030323333333,2011-09-11 08:43:44,
020,40.327585,116.030445,2011-09-11 08:43:53,
020,40.32718,116.03033,2011-09-11 08:44:02,
020,40.3268466666667,116.030685,2011-09-11 08:44:11,
020,40.3266133333333,116.031103333333,2011-09-11 08:44:20,
020,40.3264666666667,116.031651666667,2011-09-11 08:44:29,
020,40.326115,116.032126666667,2011-09-11 08:44:38,
020,40.325935,116.032745,2011-09-11 08:44:47,
020,40.3254033333333,116.03303,2011-09-11 08:44:56,
020,40.324915,116.033253333333,2011-09-11 08:45:05,
020,40.324535,116.032826666667,2011-09-11 08:45:14,
020,40.3242383333333,116.032735,2011-09-11 08:45:23,
020,40.3244716666667,116.033281666667,2011-09-11 08:45:32,
020,40.325185,116.033658333333,2011-09-11 08:45:41,
020,40.3256016666667,116.033908333333,2011-09-11 08:46:50,s
020,40.3248133333333,116.034338333333,2011-09-11 08:46:59,
020,40.3238616666667,116.034671666667,2011-09-11 08:47:08,
020,40.3229916666667,116.03545,2011-09-11 08:47:17,
020,40.32224,116.03649,2011-09-11 08:47:26,
020,40.3215733333333,116.037828333333,2011-09-11 08:47:35,
020,40.3203683333333,116.038766666667,2011-09-11 08:47:44,
020,40.3190033333333,116.039115,2011-09-11 08:47:53,
020,40.31772,116.03974,2011-09-11 08:48:02,
020,40.316635,116.040895,2011-09-11 08:48:11,
020,40.3153,116.04135,2011-09-11 08:48:20,
020,40.3137833333333,116.041546666667,2011-09-11 08:48:29,
020,40.3123016666667,116.041905,2011-09-11 08:48:38,
020,40.31116,116.043143333333,2011-09-11 08:48:47,
020,40.3103416666667,116.044858333333,2011-09-11 08:48:56,
020,40.309395,116.04629,2011-09-11 08:49:05,
020,40.30862,116.047466666667,2011-09-11 08:49:14,
020,40.3079766666667,116.048323333333,2011-09-11 08:49:23,
020,40.3071466666667,116.048931666667,2011-09-11 08:49:32,
020,40.306345,116.0493,2011-09-11 08:49:41,
020,40.3055,116.049696666667,2011-09-11 08:49:50,
020,40.3048116666667,116.050016666667,2011-09-11 08:49:59,
020,40.30437,116.050723333333,2011-09-11 08:50:08,
020,40.3037983333333,116.05113,2011-09-11 08:50:17,
020,40.3031883333333,116.051605,2011-09-11 08:50:26,
020,40.3028233333333,116.052218333333,2011-09-11 08:50:35,
020,40.3029783333333,116.053098333333,2011-09-11 08:50:44,
020,40.302925,116.054075,2011-09-11 08:50:53,
020,40.3023983333333,116.054935,2011-09-11 08:51:02,
020,40.301595,116.055466666667,2011-09-11 08:51:11,
020,40.3008616666667,116.055825,2011-09-11 08:51:20,
020,40.3001766666667,116.056263333333,2011-09-11 08:51:29,
020,40.2995466666667,116.05697,2011-09-11 08:51:38,
020,40.2988883333333,116.05718,2011-09-11 08:51:47,
020,40.298015,116.057683333333,2011-09-11 08:51:56,
020,40.2973833333333,116.058438333333,2011-09-11 08:52:05,
020,40.2968233333333,116.059043333333,2011-09-11 08:52:14,
020,40.2965933333333,116.059761666667,2011-09-11 08:52:23,
020,40.29608,116.060081666667,2011-09-11 08:52:32,
020,40.2954833333333,116.06009,2011-09-11 08:52:41,
020,40.29494,116.06043,2011-09-11 08:52:50,
020,40.2944483333333,116.060935,2011-09-11 08:52:59,
020,40.2942133333333,116.061515,2011-09-11 08:53:08,
020,40.2936066666667,116.061998333333,2011-09-11 08:53:17,
020,40.2929833333333,116.062376666667,2011-09-11 08:53:26,
020,40.2927716666667,116.063185,2011-09-11 08:53:35,
020,40.2926866666667,116.064116666667,2011-09-11 08:53:44,
020,40.2924866666667,116.064683333333,2011-09-11 08:53:53,
020,40.2918433333333,116.065555,2011-09-11 08:54:02,
020,40.2907816666667,116.066466666667,2011-09-11 08:54:11,
020,40.28957,116.067303333333,2011-09-11 08:54:20,
020,40.2884866666667,116.067891666667,2011-09-11 08:54:29,
020,40.2876183333333,116.068371666667,2011-09-11 08:54:38,
020,40.2868383333333,116.069056666667,2011-09-11 08:54:47,
020,40.285785,116.069455,2011-09-11 08:54:56,
020,40.284755,116.069931666667,2011-09-11 08:55:05,
020,40.2839333333333,116.070698333333,2011-09-11 08:55:14,
020,40.2835,116.071826666667,2011-09-11 08:55:23,
020,40.2828166666667,116.07288,2011-09-11 08:55:32,
020,40.2816916666667,116.074096666667,2011-09-11 08:55:42,s
020,40.2807266666667,116.075335,2011-09-11 08:55:51,
020,40.2800083333333,116.076291666667,2011-09-11 08:56:00,
020,40.279265,116.077158333333,2011-09-11 08:56:09,
020,40.278335,116.078383333333,2011-09-11 08:56:18,
020,40.2774383333333,116.079498333333,2011-09-11 08:56:27,
020,40.27654,116.080813333333,2011-09-11 08:56:36,
020,40.2757216666667,116.082145,2011-09-11 08:56:45,
020,40.27488,116.083631666667,2011-09-11 08:56:54,
020,40.274075,116.085013333333,2011-09-11 08:57:03,
020,40.2734483333333,116.086565,2011-09-11 08:57:12,
020,40.2726166666667,116.088113333333,2011-09-11 08:57:21,
020,40.2719733333333,116.089568333333,2011-09-11 08:57:30,
020,40.271645,116.091161666667,2011-09-11 08:57:39,
020,40.2711083333333,116.092915,2011-09-11 08:57:48,
020,40.27087,116.094375,2011-09-11 08:57:57,
020,40.27027,116.095455,2011-09-11 08:58:06,
020,40.2693783333333,116.0961,2011-09-11 08:58:15,
020,40.269045,116.09733,2011-09-11 08:58:24,
020,40.2689116666667,116.098416666667,2011-09-11 08:58:33,
